,activation,batch_size,epochs,eps,eta,lmbda,optimizer,sizes,Validation accuracy
281,sigmoid,10.0,1000,0.0001,0.01,0.0001,Adam,"[10, 5]",0.9039999999999999
282,sigmoid,10.0,1000,0.0001,0.01,0.0001,Adam,"[10, 10]",0.9039999999999999
283,sigmoid,10.0,1000,0.0001,0.01,0.001,Adam,"[3, 5]",0.9039999999999999
284,sigmoid,10.0,1000,0.0001,0.01,0.001,Adam,"[5, 3]",0.9039999999999999
285,sigmoid,10.0,1000,0.0001,0.01,0.001,Adam,"[2, 3]",0.9039999999999999
286,sigmoid,10.0,1000,0.0001,0.01,0.001,Adam,"[10, 10]",0.9039999999999999
287,sigmoid,10.0,1000,0.0001,0.01,0.001,Adam,"[10, 5]",0.9039999999999999
288,sigmoid,,1000,0.0001,0.005,0.0,Adam,"[10, 5]",0.8880000000000001
289,sigmoid,,1000,0.0001,0.0001,0.0,Adam,"[10, 5]",0.8880000000000001
290,sigmoid,,1000,0.0001,0.1,0.0001,Adam,"[10, 5]",0.8880000000000001
291,sigmoid,,1000,0.0001,0.0001,0.0001,Adam,"[10, 5]",0.8880000000000001
292,sigmoid,,1000,0.0001,0.1,0.0,Adam,"[10, 5]",0.8880000000000001
293,sigmoid,,1000,0.0001,0.01,0.0,Adam,"[10, 5]",0.8880000000000001
294,sigmoid,,1000,0.0001,0.005,0.0001,Adam,"[10, 5]",0.8880000000000001
295,sigmoid,,1000,0.0001,0.0001,0.001,Adam,"[10, 5]",0.8880000000000001
296,sigmoid,,1000,0.0001,0.05,0.001,Adam,"[10, 5]",0.8880000000000001
297,sigmoid,,1000,0.0001,0.005,0.001,Adam,"[10, 5]",0.8880000000000001
298,sigmoid,,1000,0.0001,0.05,0.0001,Adam,"[10, 5]",0.8880000000000001
299,sigmoid,,1000,0.0001,0.001,0.0,Adam,"[10, 5]",0.8880000000000001
300,sigmoid,,1000,0.0001,0.1,0.001,Adam,"[10, 5]",0.8880000000000001
301,sigmoid,,1000,0.0001,0.01,0.001,Adam,"[10, 5]",0.8880000000000001
302,sigmoid,,1000,0.0001,0.01,0.0001,Adam,"[10, 5]",0.8880000000000001
303,sigmoid,,1000,0.0001,0.001,0.0001,Adam,"[10, 5]",0.8880000000000001
304,sigmoid,,1000,0.0001,0.05,0.0,Adam,"[10, 5]",0.8880000000000001
305,sigmoid,,1000,0.0001,0.001,0.001,Adam,"[10, 5]",0.8880000000000001
306,sigmoid,,1000,0.0001,0.01,0.0001,Adam,"[3, 5]",0.8799999999999999
307,sigmoid,,1000,0.0001,0.0001,0.0001,Adam,"[3, 5]",0.8799999999999999
308,sigmoid,,1000,0.0001,0.005,0.001,Adam,"[3, 5]",0.8799999999999999
309,sigmoid,,1000,0.0001,0.01,0.0,Adam,"[3, 5]",0.8799999999999999
310,sigmoid,,1000,0.0001,0.1,0.0001,Adam,"[3, 5]",0.8799999999999999
311,sigmoid,,1000,0.0001,0.01,0.001,Adam,"[3, 5]",0.8799999999999999
312,sigmoid,,1000,0.0001,0.0001,0.001,Adam,"[3, 5]",0.8799999999999999
313,sigmoid,,1000,0.0001,0.05,0.0,Adam,"[3, 5]",0.8799999999999999
314,sigmoid,,1000,0.0001,0.005,0.0001,Adam,"[3, 5]",0.8799999999999999
315,sigmoid,,1000,0.0001,0.1,0.0,Adam,"[3, 5]",0.8799999999999999
316,sigmoid,,1000,0.0001,0.001,0.001,Adam,"[3, 5]",0.8799999999999999
317,sigmoid,,1000,0.0001,0.001,0.0,Adam,"[3, 5]",0.8799999999999999
318,sigmoid,,1000,0.0001,0.05,0.001,Adam,"[3, 5]",0.8799999999999999
319,sigmoid,,1000,0.0001,0.005,0.0,Adam,"[3, 5]",0.8799999999999999
320,sigmoid,,1000,0.0001,0.05,0.0001,Adam,"[3, 5]",0.8799999999999999
321,sigmoid,,1000,0.0001,0.001,0.0001,Adam,"[3, 5]",0.8799999999999999
322,sigmoid,,1000,0.0001,0.1,0.001,Adam,"[3, 5]",0.8799999999999999
323,sigmoid,,1000,0.0001,0.0001,0.0,Adam,"[3, 5]",0.8799999999999999
324,sigmoid,64.0,1000,0.0001,0.05,0.001,Adam,"[5, 3]",0.8480000000000001
325,sigmoid,64.0,1000,0.0001,0.01,0.001,Adam,"[5, 3]",0.8480000000000001
326,sigmoid,64.0,1000,0.0001,0.005,0.0001,Adam,"[5, 3]",0.8480000000000001
327,sigmoid,64.0,1000,0.0001,0.0001,0.0001,Adam,"[5, 3]",0.8480000000000001
328,sigmoid,64.0,1000,0.0001,0.005,0.0,Adam,"[5, 3]",0.8480000000000001
329,sigmoid,64.0,1000,0.0001,0.0001,0.001,Adam,"[5, 3]",0.8480000000000001
330,sigmoid,64.0,1000,0.0001,0.1,0.0,Adam,"[5, 3]",0.8480000000000001
331,sigmoid,64.0,1000,0.0001,0.05,0.0,Adam,"[5, 3]",0.8480000000000001
332,sigmoid,64.0,1000,0.0001,0.005,0.001,Adam,"[5, 3]",0.8480000000000001
333,sigmoid,64.0,1000,0.0001,0.001,0.0001,Adam,"[5, 3]",0.8480000000000001
334,sigmoid,64.0,1000,0.0001,0.1,0.0001,Adam,"[5, 3]",0.8480000000000001
335,sigmoid,64.0,1000,0.0001,0.001,0.001,Adam,"[5, 3]",0.8480000000000001
336,sigmoid,64.0,1000,0.0001,0.001,0.0,Adam,"[5, 3]",0.8480000000000001
337,sigmoid,64.0,1000,0.0001,0.1,0.001,Adam,"[5, 3]",0.8480000000000001
338,sigmoid,64.0,1000,0.0001,0.0001,0.0,Adam,"[5, 3]",0.8480000000000001
339,sigmoid,64.0,1000,0.0001,0.01,0.0001,Adam,"[5, 3]",0.8480000000000001
340,sigmoid,64.0,1000,0.0001,0.01,0.0,Adam,"[5, 3]",0.8480000000000001
341,sigmoid,64.0,1000,0.0001,0.05,0.0001,Adam,"[5, 3]",0.8480000000000001
342,sigmoid,64.0,1000,0.0001,0.01,0.001,Adam,"[5, 10]",0.8400000000000001
343,sigmoid,64.0,1000,0.0001,0.0001,0.0,Adam,"[5, 10]",0.8400000000000001
344,sigmoid,64.0,1000,0.0001,0.05,0.0001,Adam,"[5, 10]",0.8400000000000001
345,sigmoid,64.0,1000,0.0001,0.005,0.001,Adam,"[5, 10]",0.8400000000000001
346,sigmoid,64.0,1000,0.0001,0.05,0.0,Adam,"[5, 10]",0.8400000000000001
347,sigmoid,64.0,1000,0.0001,0.01,0.0001,Adam,"[5, 10]",0.8400000000000001
348,sigmoid,64.0,1000,0.0001,0.0001,0.0001,Adam,"[5, 10]",0.8400000000000001
349,sigmoid,64.0,1000,0.0001,0.005,0.0001,Adam,"[5, 10]",0.8400000000000001
350,sigmoid,64.0,1000,0.0001,0.001,0.0001,Adam,"[5, 10]",0.8400000000000001
351,sigmoid,64.0,1000,0.0001,0.1,0.0001,Adam,"[5, 10]",0.8400000000000001
352,sigmoid,64.0,1000,0.0001,0.001,0.0,Adam,"[5, 10]",0.8400000000000001
353,sigmoid,64.0,1000,0.0001,0.05,0.001,Adam,"[5, 10]",0.8400000000000001
354,sigmoid,64.0,1000,0.0001,0.005,0.0,Adam,"[5, 10]",0.8400000000000001
355,sigmoid,64.0,1000,0.0001,0.1,0.001,Adam,"[5, 10]",0.8400000000000001
356,sigmoid,64.0,1000,0.0001,0.1,0.0,Adam,"[5, 10]",0.8400000000000001
357,sigmoid,64.0,1000,0.0001,0.0001,0.001,Adam,"[5, 10]",0.8400000000000001
358,sigmoid,64.0,1000,0.0001,0.01,0.0,Adam,"[5, 10]",0.8400000000000001
359,sigmoid,64.0,1000,0.0001,0.001,0.001,Adam,"[5, 10]",0.8400000000000001
360,sigmoid,,1000,0.0001,0.05,0.0001,Adam,"[2, 3]",0.792
361,sigmoid,,1000,0.0001,0.1,0.001,Adam,"[2, 3]",0.792
362,sigmoid,,1000,0.0001,0.1,0.0001,Adam,"[10, 10]",0.792
363,sigmoid,,1000,0.0001,0.01,0.0,Adam,"[10, 10]",0.792
364,sigmoid,,1000,0.0001,0.01,0.0001,Adam,"[2, 3]",0.792
365,sigmoid,,1000,0.0001,0.1,0.0001,Adam,"[2, 3]",0.792
366,sigmoid,,1000,0.0001,0.01,0.0001,Adam,"[10, 10]",0.792
367,sigmoid,,1000,0.0001,0.1,0.0,Adam,"[10, 10]",0.792
368,sigmoid,,1000,0.0001,0.01,0.001,Adam,"[2, 3]",0.792
369,sigmoid,,1000,0.0001,0.1,0.0,Adam,"[2, 3]",0.792
370,sigmoid,,1000,0.0001,0.05,0.001,Adam,"[2, 3]",0.792
371,sigmoid,,1000,0.0001,0.05,0.0,Adam,"[2, 3]",0.792
372,sigmoid,,1000,0.0001,0.05,0.0001,Adam,"[10, 10]",0.792
373,sigmoid,,1000,0.0001,0.05,0.0,Adam,"[10, 10]",0.792
374,sigmoid,,1000,0.0001,0.01,0.0,Adam,"[2, 3]",0.792
375,sigmoid,,1000,0.0001,0.0001,0.001,Adam,"[2, 3]",0.792
376,sigmoid,,1000,0.0001,0.001,0.0001,Adam,"[2, 3]",0.792
377,sigmoid,,1000,0.0001,0.005,0.0001,Adam,"[2, 3]",0.792
378,sigmoid,,1000,0.0001,0.005,0.0,Adam,"[2, 3]",0.792
379,sigmoid,,1000,0.0001,0.0001,0.0001,Adam,"[10, 10]",0.792
380,sigmoid,,1000,0.0001,0.005,0.0,Adam,"[10, 10]",0.792
381,sigmoid,,1000,0.0001,0.001,0.0,Adam,"[2, 3]",0.792
382,sigmoid,,1000,0.0001,0.001,0.001,Adam,"[2, 3]",0.792
383,sigmoid,,1000,0.0001,0.0001,0.0001,Adam,"[2, 3]",0.792
384,sigmoid,,1000,0.0001,0.0001,0.0,Adam,"[10, 10]",0.792
385,sigmoid,,1000,0.0001,0.005,0.0001,Adam,"[10, 10]",0.792
386,sigmoid,,1000,0.0001,0.001,0.0001,Adam,"[10, 10]",0.792
387,sigmoid,,1000,0.0001,0.001,0.0,Adam,"[10, 10]",0.792
388,sigmoid,,1000,0.0001,0.005,0.001,Adam,"[2, 3]",0.792
389,sigmoid,,1000,0.0001,0.0001,0.0,Adam,"[2, 3]",0.792
390,sigmoid,,1000,0.0001,0.001,0.001,Adam,"[10, 10]",0.784
391,sigmoid,,1000,0.0001,0.05,0.001,Adam,"[10, 10]",0.784
392,sigmoid,,1000,0.0001,0.01,0.001,Adam,"[10, 10]",0.784
393,sigmoid,,1000,0.0001,0.1,0.001,Adam,"[10, 10]",0.784
394,sigmoid,,1000,0.0001,0.0001,0.001,Adam,"[10, 10]",0.784
395,sigmoid,,1000,0.0001,0.005,0.001,Adam,"[10, 10]",0.784
396,sigmoid,,1000,0.0001,0.1,0.0,Adam,"[5, 3]",0.648
397,sigmoid,,1000,0.0001,0.0001,0.0001,Adam,"[5, 3]",0.648
398,sigmoid,,1000,0.0001,0.05,0.001,Adam,"[5, 3]",0.648
399,sigmoid,,1000,0.0001,0.001,0.0,Adam,"[5, 3]",0.648
400,sigmoid,,1000,0.0001,0.1,0.0001,Adam,"[5, 3]",0.648
401,sigmoid,,1000,0.0001,0.0001,0.0,Adam,"[5, 3]",0.648
402,sigmoid,,1000,0.0001,0.1,0.001,Adam,"[5, 3]",0.648
403,sigmoid,,1000,0.0001,0.0001,0.001,Adam,"[5, 3]",0.648
404,sigmoid,,1000,0.0001,0.05,0.0001,Adam,"[5, 3]",0.648
405,sigmoid,,1000,0.0001,0.005,0.0,Adam,"[5, 3]",0.648
406,sigmoid,,1000,0.0001,0.005,0.001,Adam,"[5, 3]",0.648
407,sigmoid,,1000,0.0001,0.01,0.0,Adam,"[5, 3]",0.648
408,sigmoid,,1000,0.0001,0.05,0.0,Adam,"[5, 3]",0.648
409,sigmoid,,1000,0.0001,0.001,0.001,Adam,"[5, 3]",0.648
410,sigmoid,,1000,0.0001,0.005,0.0001,Adam,"[5, 3]",0.648
411,sigmoid,,1000,0.0001,0.01,0.001,Adam,"[5, 3]",0.648
412,sigmoid,,1000,0.0001,0.001,0.0001,Adam,"[5, 3]",0.648
413,sigmoid,,1000,0.0001,0.01,0.0001,Adam,"[5, 3]",0.648
414,sigmoid,,1000,0.0001,0.01,0.0001,Adam,"[5, 10]",0.64
415,sigmoid,,1000,0.0001,0.1,0.001,Adam,"[5, 10]",0.64
416,sigmoid,,1000,0.0001,0.01,0.0,Adam,"[5, 10]",0.64
417,sigmoid,,1000,0.0001,0.0001,0.0,Adam,"[5, 10]",0.64
418,sigmoid,,1000,0.0001,0.005,0.0001,Adam,"[5, 10]",0.64
419,sigmoid,,1000,0.0001,0.1,0.0001,Adam,"[5, 10]",0.64
420,sigmoid,,1000,0.0001,0.05,0.0001,Adam,"[5, 10]",0.64
421,sigmoid,,1000,0.0001,0.0001,0.0001,Adam,"[5, 10]",0.64
422,sigmoid,,1000,0.0001,0.005,0.0,Adam,"[5, 10]",0.64
423,sigmoid,,1000,0.0001,0.1,0.0,Adam,"[5, 10]",0.64
424,sigmoid,,1000,0.0001,0.0001,0.001,Adam,"[5, 10]",0.64
425,sigmoid,,1000,0.0001,0.01,0.001,Adam,"[5, 10]",0.64
426,sigmoid,,1000,0.0001,0.001,0.001,Adam,"[5, 10]",0.64
427,sigmoid,,1000,0.0001,0.05,0.001,Adam,"[5, 10]",0.64
428,sigmoid,,1000,0.0001,0.05,0.0,Adam,"[5, 10]",0.64
429,sigmoid,,1000,0.0001,0.001,0.0,Adam,"[5, 10]",0.64
430,sigmoid,,1000,0.0001,0.001,0.0001,Adam,"[5, 10]",0.64
431,sigmoid,,1000,0.0001,0.005,0.001,Adam,"[5, 10]",0.64
